fold,U,W,batch,method_outcome,batch_index2,batch_index,iteration,realTimeInSeconds,elapsedTimeInSeconds
fold8,19.96069306930693,93.51509301238131,batch.ind5,listDTR2_mlogarr0001,3,5,15,1845.571,30.66931
fold9,14.107167258060962,87.61471591328478,batch.ind5,listDTR2_mlogarr0001,3,5,15,1845.571,30.66931
fold10,28.019977558249547,139.28701175447333,batch.ind5,listDTR2_mlogarr0001,3,5,15,1845.571,30.66931
fold1,32.04652262876505,106.80616854028371,batch.ind1,listDTR2_mlogarr0001,4,1,16,1914.685,31.84103
fold2,17.974153297682708,87.21368290953988,batch.ind1,listDTR2_mlogarr0001,4,1,16,1914.685,31.84103
fold3,35.84418886198547,108.07570805277972,batch.ind1,listDTR2_mlogarr0001,4,1,16,1914.685,31.84103
fold4,11.901315789473683,79.07998002636404,batch.ind1,listDTR2_mlogarr0001,4,1,16,1914.685,31.84103
fold5,19.64169381107492,103.90609360405493,batch.ind1,listDTR2_mlogarr0001,4,1,16,1914.685,31.84103
fold6,9.938173405310124,116.80983165022772,batch.ind1,listDTR2_mlogarr0001,4,1,16,1914.685,31.84103
fold7,19.677331278212044,103.71536220495403,batch.ind1,listDTR2_mlogarr0001,4,1,16,1914.685,31.84103
fold8,28.13513156446108,109.79660800995428,batch.ind1,listDTR2_mlogarr0001,4,1,16,1914.685,31.84103
fold9,16.00039603960396,104.25280094333868,batch.ind1,listDTR2_mlogarr0001,4,1,16,1914.685,31.84103
fold10,19.78767937318426,82.78112616559466,batch.ind1,listDTR2_mlogarr0001,4,1,16,1914.685,31.84103
fold1,13.97049504950495,102.4251790107142,batch.ind2,listDTR2_mlogarr0001,4,2,17,1914.685,31.84103
fold2,17.792681047765793,99.1223978402136,batch.ind2,listDTR2_mlogarr0001,4,2,17,1914.685,31.84103
fold3,27.667917675544796,95.59208051197749,batch.ind2,listDTR2_mlogarr0001,4,2,17,1914.685,31.84103
fold4,19.90304965319828,104.11021713736946,batch.ind2,listDTR2_mlogarr0001,4,2,17,1914.685,31.84103
fold5,13.749185667752442,102.1206750095312,batch.ind2,listDTR2_mlogarr0001,4,2,17,1914.685,31.84103
fold6,21.880816640986133,89.518348105102,batch.ind2,listDTR2_mlogarr0001,4,2,17,1914.685,31.84103
fold7,17.93079207920792,97.26443409844065,batch.ind2,listDTR2_mlogarr0001,4,2,17,1914.685,31.84103
fold8,11.919304424389171,102.11197668096007,batch.ind2,listDTR2_mlogarr0001,4,2,17,1914.685,31.84103
fold9,19.868313754876247,91.4488671609105,batch.ind2,listDTR2_mlogarr0001,4,2,17,1914.685,31.84103
fold10,24.06029702970297,109.16748734421695,batch.ind2,listDTR2_mlogarr0001,4,2,17,1914.685,31.84103
fold1,23.94089108910891,122.92595035273547,batch.ind3,listDTR2_mlogarr0001,4,3,18,1914.685,31.84103
fold2,23.64705882352941,106.36230892083047,batch.ind3,listDTR2_mlogarr0001,4,3,18,1914.685,31.84103
fold3,27.836076395000877,103.98830714579778,batch.ind3,listDTR2_mlogarr0001,4,3,18,1914.685,31.84103
fold4,42.32149460708783,122.94843306555971,batch.ind3,listDTR2_mlogarr0001,4,3,18,1914.685,31.84103
fold5,24.168616177636796,87.11422683669133,batch.ind3,listDTR2_mlogarr0001,4,3,18,1914.685,31.84103
fold6,13.950832489098357,71.52843037596186,batch.ind3,listDTR2_mlogarr0001,4,3,18,1914.685,31.84103
fold7,9.9126559714795,105.11831200030258,batch.ind3,listDTR2_mlogarr0001,4,3,18,1914.685,31.84103
fold8,8.01165583342514,82.5440914249726,batch.ind3,listDTR2_mlogarr0001,4,3,18,1914.685,31.84103
fold9,9.99007722602363,97.75447295566671,batch.ind3,listDTR2_mlogarr0001,4,3,18,1914.685,31.84103
fold10,19.968205421580706,108.42055211597287,batch.ind3,listDTR2_mlogarr0001,4,3,18,1914.685,31.84103
fold1,29.819629026579825,105.97965615056782,batch.ind4,listDTR2_mlogarr0001,4,4,19,1914.685,31.84103
fold2,29.570536952645135,109.78404883214824,batch.ind4,listDTR2_mlogarr0001,4,4,19,1914.685,31.84103
fold3,17.95069306930693,117.70221969219507,batch.ind4,listDTR2_mlogarr0001,4,4,19,1914.685,31.84103
fold4,26.114277845103008,62.723945509319194,batch.ind4,listDTR2_mlogarr0001,4,4,19,1914.685,31.84103
fold5,5.950657894736842,78.24416522960826,batch.ind4,listDTR2_mlogarr0001,4,4,19,1914.685,31.84103
fold6,11.931001848754292,90.14141099342659,batch.ind4,listDTR2_mlogarr0001,4,4,19,1914.685,31.84103
fold7,35.88859180035651,135.8520169688185,batch.ind4,listDTR2_mlogarr0001,4,4,19,1914.685,31.84103
fold8,15.81639344262295,105.53464166694718,batch.ind4,listDTR2_mlogarr0001,4,4,19,1914.685,31.84103
fold9,38.157754010695186,96.94331160377784,batch.ind4,listDTR2_mlogarr0001,4,4,19,1914.685,31.84103
fold10,21.259615384615383,83.75793713473385,batch.ind4,listDTR2_mlogarr0001,4,4,19,1914.685,31.84103
fold1,31.02250803858521,96.5923265349241,batch.ind5,listDTR2_mlogarr0001,4,5,20,1914.685,31.84103
fold2,12.00029702970297,114.36615447171,batch.ind5,listDTR2_mlogarr0001,4,5,20,1914.685,31.84103
fold3,23.88591800356506,110.75790639820111,batch.ind5,listDTR2_mlogarr0001,4,5,20,1914.685,31.84103
fold4,26.026724612168554,105.0024007628871,batch.ind5,listDTR2_mlogarr0001,4,5,20,1914.685,31.84103
fold5,12.170276523080313,66.45330230817834,batch.ind5,listDTR2_mlogarr0001,4,5,20,1914.685,31.84103
fold6,9.95152482659914,71.65013902135925,batch.ind5,listDTR2_mlogarr0001,4,5,20,1914.685,31.84103
fold7,30.049833887043192,89.85195140087457,batch.ind5,listDTR2_mlogarr0001,4,5,20,1914.685,31.84103
fold8,27.960275901520316,107.05038731830116,batch.ind5,listDTR2_mlogarr0001,4,5,20,1914.685,31.84103
fold9,31.648841354723707,112.52654336577515,batch.ind5,listDTR2_mlogarr0001,4,5,20,1914.685,31.84103
fold10,20.146037968550413,104.5702170904152,batch.ind5,listDTR2_mlogarr0001,4,5,20,1914.685,31.84103
fold1,26.227779000660355,121.61602872121787,batch.ind1,listDTR2_mlogarr0001,5,1,21,644.212,10.63713
fold2,32.41807014067763,105.3983218932995,batch.ind1,listDTR2_mlogarr0001,5,1,21,644.212,10.63713
fold3,24.150013214112672,87.69438561204721,batch.ind1,listDTR2_mlogarr0001,5,1,21,644.212,10.63713
fold4,15.909274947739025,107.41539451416213,batch.ind1,listDTR2_mlogarr0001,5,1,21,644.212,10.63713
fold5,35.52446998216762,91.47837514224605,batch.ind1,listDTR2_mlogarr0001,5,1,21,644.212,10.63713
fold6,16.00744001760951,117.04944131843516,batch.ind1,listDTR2_mlogarr0001,5,1,21,644.212,10.63713
fold7,17.67317605075337,94.92147622482726,batch.ind1,listDTR2_mlogarr0001,5,1,21,644.212,10.63713
fold8,19.677331278212044,107.64737138970042,batch.ind1,listDTR2_mlogarr0001,5,1,21,644.212,10.63713
fold9,19.825311942959,79.37694373375011,batch.ind1,listDTR2_mlogarr0001,5,1,21,644.212,10.63713
fold10,25.78618421052631,106.27823408624229,batch.ind1,listDTR2_mlogarr0001,5,1,21,644.212,10.63713
fold1,19.5360677054636,106.5518765717031,batch.ind2,listDTR2_mlogarr0001,5,2,22,644.212,10.63713
fold2,24.470527358802155,110.30288168365615,batch.ind2,listDTR2_mlogarr0001,5,2,22,644.212,10.63713
fold3,20.012383594214384,113.85324235553354,batch.ind2,listDTR2_mlogarr0001,5,2,22,644.212,10.63713
fold4,10.024568159313455,69.61046950044314,batch.ind2,listDTR2_mlogarr0001,5,2,22,644.212,10.63713
fold5,22.16550775662889,94.64204875220922,batch.ind2,listDTR2_mlogarr0001,5,2,22,644.212,10.63713
fold6,33.82883616515538,126.72535107260107,batch.ind2,listDTR2_mlogarr0001,5,2,22,644.212,10.63713
fold7,11.980132450331125,87.26029381010403,batch.ind2,listDTR2_mlogarr0001,5,2,22,644.212,10.63713
fold8,26.118144202834756,97.42559184270387,batch.ind2,listDTR2_mlogarr0001,5,2,22,644.212,10.63713
fold9,21.538560666137986,82.37120241260887,batch.ind2,listDTR2_mlogarr0001,5,2,22,644.212,10.63713
fold10,13.885785014853118,104.58680893008065,batch.ind2,listDTR2_mlogarr0001,5,2,22,644.212,10.63713
fold1,31.669777679947174,93.83180957141907,batch.ind3,listDTR2_mlogarr0001,5,3,23,644.212,10.63713
fold2,32.0836451272119,105.20385810634558,batch.ind3,listDTR2_mlogarr0001,5,3,23,644.212,10.63713
fold3,21.76471170992669,107.91788644645874,batch.ind3,listDTR2_mlogarr0001,5,3,23,644.212,10.63713
fold4,15.713355048859935,101.31403460661231,batch.ind3,listDTR2_mlogarr0001,5,3,23,644.212,10.63713
fold5,40.32345948087973,94.50572340736298,batch.ind3,listDTR2_mlogarr0001,5,3,23,644.212,10.63713
fold6,9.856845650881713,100.94008557750166,batch.ind3,listDTR2_mlogarr0001,5,3,23,644.212,10.63713
fold7,24.049675431840686,108.84404593137045,batch.ind3,listDTR2_mlogarr0001,5,3,23,644.212,10.63713
fold8,17.851973684210524,114.58716092078244,batch.ind3,listDTR2_mlogarr0001,5,3,23,644.212,10.63713
fold9,26.018372645660975,102.25485145014885,batch.ind3,listDTR2_mlogarr0001,5,3,23,644.212,10.63713
fold10,29.60852627872172,97.93470184295151,batch.ind3,listDTR2_mlogarr0001,5,3,23,644.212,10.63713
fold1,21.84821094352086,95.31264421812891,batch.ind4,listDTR2_mlogarr0001,5,4,24,644.212,10.63713
fold2,34.12068434371218,110.53345942689032,batch.ind4,listDTR2_mlogarr0001,5,4,24,644.212,10.63713
fold3,25.79640105657055,104.38558578511245,batch.ind4,listDTR2_mlogarr0001,5,4,24,644.212,10.63713
fold4,15.934760605527195,125.54405757221647,batch.ind4,listDTR2_mlogarr0001,5,4,24,644.212,10.63713
fold5,30.050495049504953,98.18998678512615,batch.ind4,listDTR2_mlogarr0001,5,4,24,644.212,10.63713
fold6,23.85253227408143,67.95380345793001,batch.ind4,listDTR2_mlogarr0001,5,4,24,644.212,10.63713
fold7,21.976843193769113,135.71962323122804,batch.ind4,listDTR2_mlogarr0001,5,4,24,644.212,10.63713
fold8,21.75184875429175,80.74365061273542,batch.ind4,listDTR2_mlogarr0001,5,4,24,644.212,10.63713
fold9,17.95480773466062,78.59139720564478,batch.ind4,listDTR2_mlogarr0001,5,4,24,644.212,10.63713
fold10,23.66605767114242,126.30686242028601,batch.ind4,listDTR2_mlogarr0001,5,4,24,644.212,10.63713
fold1,16.009906875371506,84.76662371653073,batch.ind5,listDTR2_mlogarr0001,5,5,25,644.212,10.63713
fold2,18.05150781421968,92.12421339145315,batch.ind5,listDTR2_mlogarr0001,5,5,25,644.212,10.63713
fold3,11.934485565921491,115.67089766059783,batch.ind5,listDTR2_mlogarr0001,5,5,25,644.212,10.63713
fold4,35.355048859934854,85.68139810077419,batch.ind5,listDTR2_mlogarr0001,5,5,25,644.212,10.63713
fold5,14.003355261710414,123.70010739277089,batch.ind5,listDTR2_mlogarr0001,5,5,25,644.212,10.63713
fold6,15.884135472370765,104.1885432413274,batch.ind5,listDTR2_mlogarr0001,5,5,25,644.212,10.63713
fold7,15.711214582920547,94.89427553481869,batch.ind5,listDTR2_mlogarr0001,5,5,25,644.212,10.63713
fold8,21.880816640986133,90.65164585179897,batch.ind5,listDTR2_mlogarr0001,5,5,25,644.212,10.63713
fold9,24.183711204050187,95.29854454875858,batch.ind5,listDTR2_mlogarr0001,5,5,25,644.212,10.63713
fold10,21.665147612443036,92.29854887669866,batch.ind5,listDTR2_mlogarr0001,5,5,25,644.212,10.63713
fold1,7.9342105263157885,72.45801217141182,batch.ind1,listDTR3_mlogarr0001,1,1,1,767.4,12.68233
fold2,37.97860962566845,114.88407202841313,batch.ind1,listDTR3_mlogarr0001,1,1,1,767.4,12.68233
fold3,33.39087947882736,107.35846002581785,batch.ind1,listDTR3_mlogarr0001,1,1,1,767.4,12.68233
fold4,25.885693539869738,106.06358635561385,batch.ind1,listDTR3_mlogarr0001,1,1,1,767.4,12.68233
fold5,15.763577500770824,92.67204553107483,batch.ind1,listDTR3_mlogarr0001,1,1,1,767.4,12.68233
fold6,16.02331166685028,87.42627590233592,batch.ind1,listDTR3_mlogarr0001,1,1,1,767.4,12.68233
fold7,13.93069306930693,107.22691605505518,batch.ind1,listDTR3_mlogarr0001,1,1,1,767.4,12.68233
fold8,19.64169381107492,105.30959340240386,batch.ind1,listDTR3_mlogarr0001,1,1,1,767.4,12.68233
fold9,36.02863591324452,103.33873777784208,batch.ind1,listDTR3_mlogarr0001,1,1,1,767.4,12.68233
fold10,17.98465279000176,111.27968240979062,batch.ind1,listDTR3_mlogarr0001,1,1,1,767.4,12.68233
fold1,31.6327868852459,104.63610596829031,batch.ind2,listDTR3_mlogarr0001,1,2,2,767.4,12.68233
fold2,11.907866059044977,103.11678436251596,batch.ind2,listDTR3_mlogarr0001,1,2,2,767.4,12.68233
fold3,15.834888839973587,116.51764245916614,batch.ind2,listDTR3_mlogarr0001,1,2,2,767.4,12.68233
fold4,20.013322039119053,80.80801081129091,batch.ind2,listDTR3_mlogarr0001,1,2,2,767.4,12.68233
fold5,19.923024433193923,84.33042020103586,batch.ind2,listDTR3_mlogarr0001,1,2,2,767.4,12.68233
fold6,17.82864599392151,94.4795320992142,batch.ind2,listDTR3_mlogarr0001,1,2,2,767.4,12.68233
fold7,25.767188428769565,111.41676373505882,batch.ind2,listDTR3_mlogarr0001,1,2,2,767.4,12.68233
fold8,26.264129764944098,108.40026154079489,batch.ind2,listDTR3_mlogarr0001,1,2,2,767.4,12.68233
fold9,21.565583514959382,107.60075332938143,batch.ind2,listDTR3_mlogarr0001,1,2,2,767.4,12.68233
fold10,8.000022001716134,72.75974256998205,batch.ind2,listDTR3_mlogarr0001,1,2,2,767.4,12.68233
fold1,27.14469453376206,84.48378087509987,batch.ind3,listDTR3_mlogarr0001,1,3,3,767.4,12.68233
fold2,21.467226148409893,72.84200929103692,batch.ind3,listDTR3_mlogarr0001,1,3,3,767.4,12.68233
fold3,24.011160026414263,104.35391551684316,batch.ind3,listDTR3_mlogarr0001,1,3,3,767.4,12.68233
fold4,20.183600713012478,98.76982410162746,batch.ind3,listDTR3_mlogarr0001,1,3,3,767.4,12.68233
fold5,35.50103442204419,103.00390991557408,batch.ind3,listDTR3_mlogarr0001,1,3,3,767.4,12.68233
fold6,15.96059405940594,96.13227072193871,batch.ind3,listDTR3_mlogarr0001,1,3,3,767.4,12.68233
fold7,9.978127406755418,98.60822615870482,batch.ind3,listDTR3_mlogarr0001,1,3,3,767.4,12.68233
fold8,21.676470588235293,95.84531143052703,batch.ind3,listDTR3_mlogarr0001,1,3,3,767.4,12.68233
fold9,36.0332665947944,102.0683750991715,batch.ind3,listDTR3_mlogarr0001,1,3,3,767.4,12.68233
fold10,18.00999977998284,93.06422653328356,batch.ind3,listDTR3_mlogarr0001,1,3,3,767.4,12.68233
fold1,14.058450564691896,111.8484943787128,batch.ind4,listDTR3_mlogarr0001,1,4,4,767.4,12.68233
fold2,20.188458576301024,99.94912739478166,batch.ind4,listDTR3_mlogarr0001,1,4,4,767.4,12.68233
fold3,11.808301961561323,67.31056365848906,batch.ind4,listDTR3_mlogarr0001,1,4,4,767.4,12.68233
fold4,17.854723707664885,87.97669166602611,batch.ind4,listDTR3_mlogarr0001,1,4,4,767.4,12.68233
fold5,33.213738272475005,98.44077169694441,batch.ind4,listDTR3_mlogarr0001,1,4,4,767.4,12.68233
fold6,21.535714285714285,96.20920557881544,batch.ind4,listDTR3_mlogarr0001,1,4,4,767.4,12.68233
fold7,27.869246171448687,97.23723825265745,batch.ind4,listDTR3_mlogarr0001,1,4,4,767.4,12.68233
fold8,11.862295081967211,77.62599717193177,batch.ind4,listDTR3_mlogarr0001,1,4,4,767.4,12.68233
fold9,23.910353174166573,120.87719139705169,batch.ind4,listDTR3_mlogarr0001,1,4,4,767.4,12.68233
fold10,23.862003697508584,122.53314642723308,batch.ind4,listDTR3_mlogarr0001,1,4,4,767.4,12.68233
fold1,19.750473255558003,112.35099439939867,batch.ind5,listDTR3_mlogarr0001,1,5,5,767.4,12.68233
fold2,36.27556680607528,126.05044771815383,batch.ind5,listDTR3_mlogarr0001,1,5,5,767.4,12.68233
fold3,21.795900178253117,98.62824158971037,batch.ind5,listDTR3_mlogarr0001,1,5,5,767.4,12.68233
fold4,17.886324128066892,89.1800858632058,batch.ind5,listDTR3_mlogarr0001,1,5,5,767.4,12.68233
fold5,29.47097285516148,105.26191703530957,batch.ind5,listDTR3_mlogarr0001,1,5,5,767.4,12.68233
fold6,17.839883375508855,106.17366860182321,batch.ind5,listDTR3_mlogarr0001,1,5,5,767.4,12.68233
fold7,31.76827094474153,92.96837440719551,batch.ind5,listDTR3_mlogarr0001,1,5,5,767.4,12.68233
fold8,11.759602255208563,97.43500460956366,batch.ind5,listDTR3_mlogarr0001,1,5,5,767.4,12.68233
fold9,20.188458576301024,98.73437499082199,batch.ind5,listDTR3_mlogarr0001,1,5,5,767.4,12.68233
fold10,35.59407293158532,101.29391039337415,batch.ind5,listDTR3_mlogarr0001,1,5,5,767.4,12.68233
fold1,36.08497667048156,108.61053307285307,batch.ind1,listDTR3_mlogarr0001,2,1,6,805.419,13.32405
fold2,29.97023167807089,115.89424177139205,batch.ind1,listDTR3_mlogarr0001,2,1,6,805.419,13.32405
fold3,24.01333303997712,100.24369923030588,batch.ind1,listDTR3_mlogarr0001,2,1,6,805.419,13.32405
fold4,21.984927829607464,118.06333532973306,batch.ind1,listDTR3_mlogarr0001,2,1,6,805.419,13.32405
fold5,20.02428628072958,83.64687179921414,batch.ind1,listDTR3_mlogarr0001,2,1,6,805.419,13.32405
fold6,16.019944555675345,123.77758469678089,batch.ind1,listDTR3_mlogarr0001,2,1,6,805.419,13.32405
fold7,11.783826929428603,95.82631551462092,batch.ind1,listDTR3_mlogarr0001,2,1,6,805.419,13.32405
fold8,40.04857256145916,79.96944180737233,batch.ind1,listDTR3_mlogarr0001,2,1,6,805.419,13.32405
fold9,23.906231421336564,106.01696804351202,batch.ind1,listDTR3_mlogarr0001,2,1,6,805.419,13.32405
fold10,9.757281553398059,63.1572483541771,batch.ind1,listDTR3_mlogarr0001,2,1,6,805.419,13.32405
fold1,29.885968579475442,127.57603671520074,batch.ind2,listDTR3_mlogarr0001,2,2,7,805.419,13.32405
fold2,17.67317605075337,88.19525913236617,batch.ind2,listDTR3_mlogarr0001,2,2,7,805.419,13.32405
fold3,13.951207973948248,105.41522960825866,batch.ind2,listDTR3_mlogarr0001,2,2,7,805.419,13.32405
fold4,13.932225767411156,99.68340655028315,batch.ind2,listDTR3_mlogarr0001,2,2,7,805.419,13.32405
fold5,24.023851473373565,112.56610543016821,batch.ind2,listDTR3_mlogarr0001,2,2,7,805.419,13.32405
fold6,25.4039452815226,113.04689166545894,batch.ind2,listDTR3_mlogarr0001,2,2,7,805.419,13.32405
fold7,15.748613251155625,79.44371416006122,batch.ind2,listDTR3_mlogarr0001,2,2,7,805.419,13.32405
fold8,22.110000000000003,77.59915018195865,batch.ind2,listDTR3_mlogarr0001,2,2,7,805.419,13.32405
fold9,21.79454105216817,97.3246785789994,batch.ind2,listDTR3_mlogarr0001,2,2,7,805.419,13.32405
fold10,22.003377263426547,115.80910028025306,batch.ind2,listDTR3_mlogarr0001,2,2,7,805.419,13.32405
fold1,21.819078947368418,88.18952219057942,batch.ind3,listDTR3_mlogarr0001,2,3,8,805.419,13.32405
fold2,34.4554367201426,88.53582814495968,batch.ind3,listDTR3_mlogarr0001,2,3,8,805.419,13.32405
fold3,19.92089108910891,84.2681749242686,batch.ind3,listDTR3_mlogarr0001,2,3,8,805.419,13.32405
fold4,26.725448936873413,109.85057849803833,batch.ind3,listDTR3_mlogarr0001,2,3,8,805.419,13.32405
fold5,28.216465226867445,110.83134592326992,batch.ind3,listDTR3_mlogarr0001,2,3,8,805.419,13.32405
fold6,19.705882352941174,90.55493209666417,batch.ind3,listDTR3_mlogarr0001,2,3,8,805.419,13.32405
fold7,17.9578883628757,109.54617939373169,batch.ind3,listDTR3_mlogarr0001,2,3,8,805.419,13.32405
fold8,11.896686116921721,86.17981539627361,batch.ind3,listDTR3_mlogarr0001,2,3,8,805.419,13.32405
fold9,29.65573770491803,114.48210859393409,batch.ind3,listDTR3_mlogarr0001,2,3,8,805.419,13.32405
fold10,21.95079207920792,115.9239075365442,batch.ind3,listDTR3_mlogarr0001,2,3,8,805.419,13.32405
fold1,26.274509803921568,118.76925310600875,batch.ind4,listDTR3_mlogarr0001,2,4,9,805.419,13.32405
fold2,20.033222591362126,117.7418375553211,batch.ind4,listDTR3_mlogarr0001,2,4,9,805.419,13.32405
fold3,14.071548025085267,117.82989334536434,batch.ind4,listDTR3_mlogarr0001,2,4,9,805.419,13.32405
fold4,37.79613818901969,113.28915296442231,batch.ind4,listDTR3_mlogarr0001,2,4,9,805.419,13.32405
fold5,28.415178571428573,132.8617140901535,batch.ind4,listDTR3_mlogarr0001,2,4,9,805.419,13.32405
fold6,22.21194850918693,98.55513284894552,batch.ind4,listDTR3_mlogarr0001,2,4,9,805.419,13.32405
fold7,21.832621239483768,98.96668876857403,batch.ind4,listDTR3_mlogarr0001,2,4,9,805.419,13.32405
fold8,16.003565062388592,94.55831658778874,batch.ind4,listDTR3_mlogarr0001,2,4,9,805.419,13.32405
fold9,52.02418005723091,92.42065655084136,batch.ind4,listDTR3_mlogarr0001,2,4,9,805.419,13.32405
fold10,17.750517211022096,102.82388739862537,batch.ind4,listDTR3_mlogarr0001,2,4,9,805.419,13.32405
fold1,22.21390374331551,82.24227295298681,batch.ind5,listDTR3_mlogarr0001,2,5,10,805.419,13.32405
fold2,34.601517420605205,96.88025472395483,batch.ind5,listDTR3_mlogarr0001,2,5,10,805.419,13.32405
fold3,13.951207973948248,81.47441560126752,batch.ind5,listDTR3_mlogarr0001,2,5,10,805.419,13.32405
fold4,15.717726120965077,90.44470047386054,batch.ind5,listDTR3_mlogarr0001,2,5,10,805.419,13.32405
fold5,40.232293775860555,91.38122092622825,batch.ind5,listDTR3_mlogarr0001,2,5,10,805.419,13.32405
fold6,15.810778680404201,88.60956617650349,batch.ind5,listDTR3_mlogarr0001,2,5,10,805.419,13.32405
fold7,15.99341048601791,112.45946911169132,batch.ind5,listDTR3_mlogarr0001,2,5,10,805.419,13.32405
fold8,19.835526315789473,104.95612902549549,batch.ind5,listDTR3_mlogarr0001,2,5,10,805.419,13.32405
fold9,32.35998239049086,101.09036977709236,batch.ind5,listDTR3_mlogarr0001,2,5,10,805.419,13.32405
fold10,23.910353174166573,122.3144707041456,batch.ind5,listDTR3_mlogarr0001,2,5,10,805.419,13.32405
fold1,13.85932236972459,100.23718076772384,batch.ind1,listDTR3_mlogarr0001,3,1,11,761.918,12.59893
fold2,32.18743121285494,98.3013874720275,batch.ind1,listDTR3_mlogarr0001,3,1,11,761.918,12.59893
fold3,31.94741532976827,93.27393758822676,batch.ind1,listDTR3_mlogarr0001,3,1,11,761.918,12.59893
fold4,28.3048128342246,125.43017077405288,batch.ind1,listDTR3_mlogarr0001,3,1,11,761.918,12.59893
fold5,9.89383968659213,96.7220887723834,batch.ind1,listDTR3_mlogarr0001,3,1,11,761.918,12.59893
